topology,timestep,method,reward,feat_PR,chosen_mlu,chosen_disturbance,pathopt_mlu,dqn_used,gnn_used,lpd_used,criticality_backend,heuristic_used,active_od_count,k_cap,initial_selected_k,final_selected_k,selected_k,k_escalation_used,k_escalation_steps,k_cap_hit,full_od_fallback_used,fallback_reason,selected_od_count,noncritical_count,noncritical_background_mode,ecmp_background_used,previous_background_used,full_od_lp_used,selected_od_lp_used,stage2_used,disturbance_finalization_used,random_forest_gate_used,sticky_gate_used,solver_backend,dqn_action,action_name,action,db_budget,decision_ms,lp_status
abilene,3923,gnn_lpd_dqn_selective_db_lp,6.168621636184662,0.9999999999999973,0.03331905551697879,0.017498191293863454,0.0333190555169787,1,1,1,gnn_lpd,0,112,112,30,30,30,0,0,0,0,none,30,82,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,6.432624999433756,Optimal
abilene,3924,gnn_lpd_dqn_selective_db_lp,5.3829053168682846,0.9936278343171996,0.03217062902664489,0.009999999999999945,0.0319656324483672,1,1,1,gnn_lpd,0,111,111,30,50,50,1,1,0,0,none,50,61,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,15.82024999515852,Optimal
abilene,3925,gnn_lpd_dqn_selective_db_lp,8.447638426788416,0.9999999999999984,0.03534257905933286,0.008207110773885373,0.0353425790593328,1,1,1,gnn_lpd,0,111,111,30,30,30,0,0,0,0,none,30,81,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.148249995021615,Optimal
abilene,3926,gnn_lpd_dqn_selective_db_lp,-14.064121215635527,0.9345905377436006,0.038039794654718816,0.01000000000000002,0.0355516321420098,1,1,1,gnn_lpd,0,106,106,30,50,50,1,1,0,0,selected_k_pr_failed_no_full_override,50,56,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,15.691458000219427,Optimal
abilene,3927,gnn_lpd_dqn_selective_db_lp,-1.5224058139478247,0.9572431837618747,0.03488834283635871,0.012896223117801309,0.0333966283728518,1,1,1,gnn_lpd,0,108,108,40,50,50,1,1,0,0,selected_k_pr_failed_no_full_override,50,58,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,17.178375004732516,Optimal
abilene,3928,gnn_lpd_dqn_selective_db_lp,5.903532566765942,0.9732389478102504,0.03272564116999433,0.026161087993354197,0.0318498685787011,1,1,1,gnn_lpd,0,108,108,30,30,30,0,0,0,0,none,30,78,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,6.282582995481789,Optimal
abilene,3929,gnn_lpd_dqn_selective_db_lp,6.388842184439427,0.9759167571872702,0.03522926835996977,0.01000000000000002,0.0343808333359418,1,1,1,gnn_lpd,0,107,107,30,30,30,0,0,0,0,none,30,77,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.3411669980268925,Optimal
abilene,3930,gnn_lpd_dqn_selective_db_lp,8.386247944212744,0.9639045110784072,0.03562521075287325,0.00999999999999997,0.0343393013528135,1,1,1,gnn_lpd,0,113,113,30,30,30,0,0,0,0,none,30,83,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.532958002935629,Optimal
abilene,3931,gnn_lpd_dqn_selective_db_lp,-11.923667501595759,0.938449102534766,0.03457196179127336,0.009999999999999992,0.0324440265158867,1,1,1,gnn_lpd,0,107,107,30,50,50,1,1,0,0,selected_k_pr_failed_no_full_override,50,57,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,15.588207999826409,Optimal
abilene,3932,gnn_lpd_dqn_selective_db_lp,-13.732514265294006,0.9351881151954103,0.03525391437862042,0.012335338678456867,0.0329690417410024,1,1,1,gnn_lpd,0,111,111,40,50,50,1,1,0,0,selected_k_pr_failed_no_full_override,50,61,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,17.355999996652827,Optimal
abilene,3933,gnn_lpd_dqn_selective_db_lp,6.32396523609782,0.9730317547262661,0.03482790262006205,0.012143845494896345,0.0338886551998345,1,1,1,gnn_lpd,0,105,105,30,30,30,0,0,0,0,none,30,75,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,6.32575000054203,Optimal
abilene,3934,gnn_lpd_dqn_selective_db_lp,6.392903735699699,0.9983820084892064,0.03507018519200071,0.010000000000000037,0.0350134419300781,1,1,1,gnn_lpd,0,112,112,30,30,30,0,0,0,0,none,30,82,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.772665998141747,Optimal
abilene,3935,gnn_lpd_dqn_selective_db_lp,8.391820539643087,0.9911779082169367,0.03484643317800332,0.01000000000000004,0.0345390147461946,1,1,1,gnn_lpd,0,111,111,30,30,30,0,0,0,0,none,30,81,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.415042000298854,Optimal
abilene,3936,gnn_lpd_dqn_selective_db_lp,-2.6627550428516167,0.9551791918764566,0.03612044583133679,0.005041324735640728,0.0345014982593936,1,1,1,gnn_lpd,0,112,112,30,50,50,1,1,0,0,selected_k_pr_failed_no_full_override,50,62,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,15.751959006593097,Optimal
abilene,3937,gnn_lpd_dqn_selective_db_lp,-5.260809796556876,0.9504799815585334,0.037246075172726045,0.011196090957924036,0.0354016488433004,1,1,1,gnn_lpd,0,111,111,40,50,50,1,1,0,0,selected_k_pr_failed_no_full_override,50,61,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,17.3480000012205,Optimal
abilene,3938,gnn_lpd_dqn_selective_db_lp,-14.009277348289228,0.9346893647670459,0.03908324927263766,0.017734544273932083,0.0365306974356738,1,1,1,gnn_lpd,0,110,110,30,50,50,1,1,0,0,selected_k_pr_failed_no_full_override,50,60,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,15.744374999485444,Optimal
abilene,3939,gnn_lpd_dqn_selective_db_lp,-17.802276372100344,0.9278593989189982,0.04109117449608641,0.009999999999999998,0.0381268324688144,1,1,1,gnn_lpd,0,110,110,30,50,50,1,1,0,0,selected_k_pr_failed_no_full_override,50,60,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,15.832624994800426,Optimal
abilene,3940,gnn_lpd_dqn_selective_db_lp,5.710388836934765,0.9999999999999979,0.035639239033503876,0.016046763769044004,0.0356392390335038,1,1,1,gnn_lpd,0,112,112,40,40,40,0,0,0,0,none,40,72,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,8.208249993913341,Optimal
abilene,3941,gnn_lpd_dqn_selective_db_lp,6.364624218556806,0.9967767311972867,0.03561247089934349,0.010940332055956691,0.0354976823329061,1,1,1,gnn_lpd,0,108,108,30,30,30,0,0,0,0,none,30,78,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,6.5211660039494745,Optimal
abilene,3942,gnn_lpd_dqn_selective_db_lp,-17.35072912738802,0.928671964900402,0.03865912715658825,0.010000000000000002,0.0359016475778433,1,1,1,gnn_lpd,0,113,113,30,50,50,1,1,0,0,selected_k_pr_failed_no_full_override,50,63,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,15.912833005131688,Optimal
abilene,3943,gnn_lpd_dqn_selective_db_lp,6.001690925321784,0.9791701452192824,0.03662755824579274,0.006204072890824483,0.0358646115265606,1,1,1,gnn_lpd,0,109,109,40,40,40,0,0,0,0,none,40,69,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,8.020916997338645,Optimal
abilene,3944,gnn_lpd_dqn_selective_db_lp,6.219997474498535,0.9768380265207499,0.036864912963331345,0.01563377936006183,0.0360110488269598,1,1,1,gnn_lpd,0,113,113,30,30,30,0,0,0,0,none,30,83,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,6.356750003760681,Optimal
abilene,3945,gnn_lpd_dqn_selective_db_lp,6.641085420710683,0.9999999999999973,0.036512847465646994,0.001752012376228908,0.0365128474656469,1,1,1,gnn_lpd,0,111,111,30,30,30,0,0,0,0,none,30,81,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.354208002449013,Optimal
abilene,3946,gnn_lpd_dqn_selective_db_lp,8.616591992904661,0.9999999999999998,0.03805888408979011,0.0025770155032340814,0.0380588840897901,1,1,1,gnn_lpd,0,114,114,30,30,30,0,0,0,0,none,30,84,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.097541998315137,Optimal
abilene,3947,gnn_lpd_dqn_selective_db_lp,8.385837879979098,0.9614314798739516,0.03845426266848345,0.010000000000000002,0.0369711386648217,1,1,1,gnn_lpd,0,109,109,30,30,30,0,0,0,0,none,30,79,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.448415995691903,Optimal
abilene,3948,gnn_lpd_dqn_selective_db_lp,8.679451491458442,0.999999999999999,0.03639013603519303,0.00046914195126786267,0.036390136035193,1,1,1,gnn_lpd,0,114,114,30,30,30,0,0,0,0,none,30,84,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.474250003520865,Optimal
abilene,3949,gnn_lpd_dqn_selective_db_lp,8.537066447990426,0.9999999999999979,0.038619405254364886,0.005224235066918797,0.0386194052543648,1,1,1,gnn_lpd,0,112,112,30,30,30,0,0,0,0,none,30,82,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.206500002008397,Optimal
abilene,3950,gnn_lpd_dqn_selective_db_lp,8.54196009952208,0.9999999999999986,0.03860351563461366,0.005062652215930098,0.0386035156346136,1,1,1,gnn_lpd,0,109,109,30,30,30,0,0,0,0,none,30,79,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.1603340000147,Optimal
abilene,3951,gnn_lpd_dqn_selective_db_lp,8.391410462248706,0.9888441862150671,0.0383217889032798,0.010000000000000012,0.0378942781623693,1,1,1,gnn_lpd,0,110,110,30,30,30,0,0,0,0,none,30,80,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.358374994306359,Optimal
abilene,3952,gnn_lpd_dqn_selective_db_lp,7.4282028449154724,1.0,0.0350971402029597,0.00853970240289451,0.0350971402029597,1,1,1,gnn_lpd,0,113,113,30,50,50,1,1,0,0,none,50,63,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,15.606082997692283,Optimal
abilene,3953,gnn_lpd_dqn_selective_db_lp,8.387729381562796,0.9705879478110191,0.03739376267302992,0.01,0.0362939353737484,1,1,1,gnn_lpd,0,109,109,30,30,30,0,0,0,0,none,30,79,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.388207999407314,Optimal
abilene,3954,gnn_lpd_dqn_selective_db_lp,-30.981722289549673,0.9042069414263081,0.04270859175786772,0.010000000000000007,0.0386174051260064,1,1,1,gnn_lpd,0,111,111,30,50,50,1,1,0,0,selected_k_pr_failed_no_full_override,50,61,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,15.956457995343953,Optimal
abilene,3955,gnn_lpd_dqn_selective_db_lp,5.958368316188939,0.9999999999999998,0.038396567537171404,0.007789495027020065,0.0383965675371714,1,1,1,gnn_lpd,0,111,111,40,40,40,0,0,0,0,none,40,71,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,7.946833000460174,Optimal
abilene,3956,gnn_lpd_dqn_selective_db_lp,6.54659575979802,0.9999999999999984,0.03885926915259446,0.004900044106647315,0.0388592691525944,1,1,1,gnn_lpd,0,114,114,30,30,30,0,0,0,0,none,30,84,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,6.402917002560571,Optimal
abilene,3957,gnn_lpd_dqn_selective_db_lp,-21.370681799058797,0.9214430462673474,0.04064768481858047,0.01000000000000001,0.0374545265229478,1,1,1,gnn_lpd,0,107,107,30,50,50,1,1,0,0,selected_k_pr_failed_no_full_override,50,57,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,15.269791998434812,Optimal
abilene,3958,gnn_lpd_dqn_selective_db_lp,6.033648660837077,0.9999999999999974,0.038241293993327895,0.0052845779719592,0.0382412939933278,1,1,1,gnn_lpd,0,116,116,40,40,40,0,0,0,0,none,40,76,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,7.814000004145782,Optimal
abilene,3959,gnn_lpd_dqn_selective_db_lp,5.78938717311554,0.9774589905653699,0.03832329305445568,0.03000000000000001,0.0374594473441491,1,1,1,gnn_lpd,0,110,110,30,30,30,0,0,0,0,none,30,80,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,6.104624997533392,Optimal
abilene,3960,gnn_lpd_dqn_selective_db_lp,6.557601127124923,0.9874004998644039,0.03906040890229946,0.004462487994887667,0.0385682672750385,1,1,1,gnn_lpd,0,113,113,30,30,30,0,0,0,0,none,30,83,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.004333001328632,Optimal
abilene,3961,gnn_lpd_dqn_selective_db_lp,8.442629395869261,0.9999999999999984,0.03920305511574336,0.00837962983767525,0.0392030551157433,1,1,1,gnn_lpd,0,112,112,30,30,30,0,0,0,0,none,30,82,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,5.981709000479896,Optimal
abilene,3962,gnn_lpd_dqn_selective_db_lp,8.391520940750606,0.9879834537691334,0.04177088860254465,0.010000000000000002,0.0412689467885478,1,1,1,gnn_lpd,0,112,112,30,30,30,0,0,0,0,none,30,82,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.075750003219582,Optimal
abilene,3963,gnn_lpd_dqn_selective_db_lp,8.572121014230145,0.9999999999999998,0.041519941038812604,0.004057948125475242,0.0415199410388126,1,1,1,gnn_lpd,0,110,110,30,30,30,0,0,0,0,none,30,80,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.140542005596217,Optimal
abilene,3964,gnn_lpd_dqn_selective_db_lp,8.600437950095309,0.9608772406151007,0.04376928843595388,0.002855109634175763,0.0420569130960258,1,1,1,gnn_lpd,0,113,113,30,30,30,0,0,0,0,none,30,83,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.084209002438001,Optimal
abilene,3965,gnn_lpd_dqn_selective_db_lp,7.4247974161990795,0.9999999999999997,0.042630286279769114,0.008660337526668678,0.0426302862797691,1,1,1,gnn_lpd,0,112,112,30,50,50,1,1,0,0,none,50,62,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,15.392458000860643,Optimal
abilene,3966,gnn_lpd_dqn_selective_db_lp,6.024442092372707,0.9999999999999982,0.04322955107490998,0.005591214987369073,0.0432295510749099,1,1,1,gnn_lpd,0,113,113,40,40,40,0,0,0,0,none,40,73,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,7.821458006219473,Optimal
abilene,3967,gnn_lpd_dqn_selective_db_lp,6.587648349299859,0.9999999999999993,0.04301193900380073,0.0035443466899060575,0.0430119390038007,1,1,1,gnn_lpd,0,114,114,30,30,30,0,0,0,0,none,30,84,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,6.0212500029592775,Optimal
abilene,3968,gnn_lpd_dqn_selective_db_lp,6.46691214958306,1.0,0.043384013118151,0.007568182514015687,0.043384013118151,1,1,1,gnn_lpd,0,113,113,30,30,30,0,0,0,0,none,30,83,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.042374996468425,Optimal
abilene,3969,gnn_lpd_dqn_selective_db_lp,8.529440996838034,0.991020758983464,0.043598639396625144,0.005428505165073454,0.0432071567054898,1,1,1,gnn_lpd,0,113,113,30,30,30,0,0,0,0,none,30,83,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,5.908000006456859,Optimal
abilene,3970,gnn_lpd_dqn_selective_db_lp,8.489577034531884,0.9999999999999991,0.04632840572730564,0.0068151418821587335,0.0463284057273056,1,1,1,gnn_lpd,0,115,115,30,30,30,0,0,0,0,none,30,85,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,5.968709003354888,Optimal
abilene,3971,gnn_lpd_dqn_selective_db_lp,8.391133164329517,0.9864756116527402,0.04622751299906505,0.010000000000000005,0.0456023141609377,1,1,1,gnn_lpd,0,113,113,30,30,30,0,0,0,0,none,30,83,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.161958001030143,Optimal
abilene,3972,gnn_lpd_dqn_selective_db_lp,8.389243720979215,0.9745927699088714,0.04400883384249594,0.010000000000000005,0.0428906912750174,1,1,1,gnn_lpd,0,112,112,30,30,30,0,0,0,0,none,30,82,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,5.674833002558444,Optimal
abilene,3973,gnn_lpd_dqn_selective_db_lp,8.64267019918525,0.999999999999999,0.04112811051675254,0.0017149488940625041,0.0411281105167525,1,1,1,gnn_lpd,0,114,114,30,30,30,0,0,0,0,none,30,84,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,5.8813339928747155,Optimal
abilene,3974,gnn_lpd_dqn_selective_db_lp,-9.337456657711085,0.9431153884596287,0.044172657891945535,0.009999999999999997,0.0416599134070565,1,1,1,gnn_lpd,0,111,111,30,50,50,1,1,0,0,selected_k_pr_failed_no_full_override,50,61,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,15.145666999160312,Optimal
abilene,3975,gnn_lpd_dqn_selective_db_lp,5.844531038681229,0.9607993305176701,0.04270186023949395,0.011331612314247988,0.0410279187299649,1,1,1,gnn_lpd,0,109,109,40,40,40,0,0,0,0,none,40,69,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,7.680457994865719,Optimal
abilene,3976,gnn_lpd_dqn_selective_db_lp,6.555612917351305,0.999999999999999,0.041046988029378444,0.0046116583216915695,0.0410469880293784,1,1,1,gnn_lpd,0,112,112,30,30,30,0,0,0,0,none,30,82,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,6.037332997948397,Optimal
abilene,3977,gnn_lpd_dqn_selective_db_lp,6.389777035614472,0.9806545530908473,0.040447452620028225,0.01000000000000001,0.039664978572757,1,1,1,gnn_lpd,0,115,115,30,30,30,0,0,0,0,none,30,85,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.353875003696885,Optimal
abilene,3978,gnn_lpd_dqn_selective_db_lp,8.66203495903031,0.9732787577036135,0.044698332979028386,0.0008798805836846125,0.0435039379932512,1,1,1,gnn_lpd,0,114,114,30,30,30,0,0,0,0,none,30,84,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.2243749998742715,Optimal
abilene,3979,gnn_lpd_dqn_selective_db_lp,8.593580453488585,0.9999999999999979,0.046074010945871595,0.0033324807170462202,0.0460740109458715,1,1,1,gnn_lpd,0,111,111,30,30,30,0,0,0,0,none,30,81,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.445125000027474,Optimal
abilene,3980,gnn_lpd_dqn_selective_db_lp,8.538220906983101,0.999999999999998,0.04563392537369979,0.00518365866734816,0.0456339253736997,1,1,1,gnn_lpd,0,111,111,30,30,30,0,0,0,0,none,30,81,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.269332996453159,Optimal
abilene,3981,gnn_lpd_dqn_selective_db_lp,8.551370863692688,1.0,0.0462463105593117,0.004745719810192129,0.0462463105593117,1,1,1,gnn_lpd,0,116,116,30,30,30,0,0,0,0,none,30,86,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.2575420015491545,Optimal
abilene,3982,gnn_lpd_dqn_selective_db_lp,8.566798005814084,0.9999999999999999,0.044048181436899606,0.004236776206209605,0.0440481814368996,1,1,1,gnn_lpd,0,112,112,30,30,30,0,0,0,0,none,30,82,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.09870799962664,Optimal
abilene,3983,gnn_lpd_dqn_selective_db_lp,8.436375911771531,0.999999999999998,0.04427020517863229,0.008583726540899278,0.0442702051786322,1,1,1,gnn_lpd,0,112,112,30,30,30,0,0,0,0,none,30,82,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.11229200148955,Optimal
abilene,3984,gnn_lpd_dqn_selective_db_lp,8.586236089320721,0.9999999999999986,0.042785671854301564,0.0035858900559450554,0.0427856718543015,1,1,1,gnn_lpd,0,112,112,30,30,30,0,0,0,0,none,30,82,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.187209000927396,Optimal
abilene,3985,gnn_lpd_dqn_selective_db_lp,8.392989573342986,0.9958687017303531,0.04549918475104684,0.010000000000000018,0.0453112140478145,1,1,1,gnn_lpd,0,109,109,30,30,30,0,0,0,0,none,30,79,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,6.18416700308444,Optimal
abilene,3986,gnn_lpd_dqn_selective_db_lp,-8.776313626008147,0.9441284520459974,0.047959623906773316,0.010000000000000009,0.0452800454798101,1,1,1,gnn_lpd,0,112,112,30,50,50,1,1,0,0,selected_k_pr_failed_no_full_override,50,62,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.01,OPTIMIZE_K30_DB_0.01,1,0.01,15.848458002437837,Optimal
abilene,3987,gnn_lpd_dqn_selective_db_lp,6.027123268278873,0.9999999999999996,0.04451133056483682,0.0055040632906727255,0.0445113305648368,1,1,1,gnn_lpd,0,113,113,40,40,40,0,0,0,0,none,40,73,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K40_DB_0.03,OPTIMIZE_K40_DB_0.03,4,0.03,7.754833000944927,Optimal
abilene,3988,gnn_lpd_dqn_selective_db_lp,5.5551516389018865,0.9999999999999983,0.045434948490395574,0.004312337036501457,0.0454349484903955,1,1,1,gnn_lpd,0,110,110,30,50,50,1,1,0,0,none,50,60,ecmp,1,0,0,1,0,0,0,0,selected_od_db_budgeted_lp,OPTIMIZE_K30_DB_0.03,OPTIMIZE_K30_DB_0.03,2,0.03,15.47825000307057,Optimal
